Date,Open,High,Low,Close,Volume
20240703  13:05:00,551.45,551.51,551.32,551.34,1422
20240703  13:10:00,551.38,551.63,551.26,551.37,7190
20240703  13:15:00,551.4,551.46,551.15,551.18,317
20240703  13:20:00,551.16,551.2,551.03,551.1,574
20240703  13:25:00,551.1,551.16,551.06,551.1,497
20240703  13:30:00,551.2,551.2,551.01,551.15,224
20240703  13:35:00,551.13,551.15,551.04,551.04,291
20240703  13:40:00,551.1,551.15,551.02,551.04,436
20240703  13:45:00,551.03,551.3,551.02,551.1,193
20240703  13:50:00,551.09,551.1,550.88,550.9,411
20240703  13:55:00,550.9,550.99,550.85,550.91,191
20240703  14:00:00,550.87,551.1,550.51,551.1,709
20240703  14:05:00,551.1,551.1,551.02,551.1,188
20240703  14:10:00,551.1,551.12,551.02,551.04,73
20240703  14:15:00,550.92,551.08,550.92,551.08,41
20240703  14:20:00,551.08,551.15,551.0,551.15,294
20240703  14:25:00,551.15,551.2,551.15,551.17,221
20240703  14:30:00,551.2,551.25,551.13,551.13,70
20240703  14:35:00,551.14,551.24,551.11,551.2,30
20240703  14:40:00,551.2,551.2,551.17,551.2,23
20240703  14:45:00,551.2,551.2,551.05,551.15,28
20240703  14:50:00,551.15,551.15,551.14,551.15,3
20240703  14:55:00,551.15,551.17,551.14,551.16,41
20240703  15:00:00,551.16,551.16,551.02,551.05,55
20240703  15:05:00,551.05,551.11,550.99,551.09,64
20240703  15:10:00,551.09,551.09,551.09,551.09,0
20240703  15:15:00,551.13,551.13,551.09,551.09,2
20240703  15:20:00,551.08,551.12,551.01,551.09,20
20240703  15:25:00,551.05,551.1,551.03,551.1,11
20240703  15:30:00,551.15,551.15,551.0,551.0,30
20240703  15:35:00,551.06,551.1,551.06,551.1,22
20240703  15:40:00,551.07,551.14,551.07,551.09,22
20240703  15:45:00,551.1,551.1,551.07,551.07,2
20240703  15:50:00,551.1,551.1,551.08,551.08,6
20240703  15:55:00,551.08,551.1,550.86,550.86,63
20240703  16:00:00,550.86,550.92,550.5,550.9,124
20240703  16:05:00,550.91,551.0,550.85,551.0,17
20240703  16:10:00,551.04,551.31,551.04,551.2,221
20240703  16:15:00,551.28,551.3,551.28,551.3,21
20240703  16:20:00,551.25,551.3,551.25,551.3,14
20240703  16:25:00,551.3,551.3,551.3,551.3,10
20240703  16:30:00,551.1,551.24,551.07,551.23,14
20240703  16:35:00,551.24,551.24,551.24,551.24,2
20240703  16:40:00,551.24,551.24,551.24,551.24,0
20240703  16:45:00,551.24,551.24,551.24,551.24,0
20240703  16:50:00,551.18,551.18,551.11,551.11,2
20240703  16:55:00,551.14,551.14,551.14,551.14,3
20240702  04:00:00,543.98,544.28,543.3,543.37,66
20240702  04:05:00,543.39,543.59,543.39,543.49,13
20240702  04:10:00,543.52,543.58,543.49,543.55,8
20240702  04:15:00,543.51,543.68,543.49,543.68,14
20240702  04:20:00,543.58,543.58,543.38,543.39,11
20240702  04:25:00,543.34,543.34,543.24,543.24,7
20240702  04:30:00,543.0,543.25,542.97,543.23,14
20240702  04:35:00,543.33,543.33,543.19,543.21,9
20240702  04:40:00,543.2,543.2,543.09,543.1,9
20240702  04:45:00,543.19,543.19,543.19,543.19,1
20240702  04:50:00,543.2,543.48,543.2,543.42,15
20240702  04:55:00,543.47,543.5,543.47,543.49,11
20240702  05:00:00,543.48,543.48,543.48,543.48,1
20240702  05:05:00,543.48,543.48,543.48,543.48,0
20240702  05:10:00,543.67,543.67,543.51,543.51,11
20240702  05:15:00,543.51,543.6,543.51,543.56,5
20240702  05:20:00,543.29,543.29,543.09,543.09,8
20240702  05:25:00,543.27,543.27,543.27,543.27,3
20240702  05:30:00,543.3,543.3,543.15,543.15,4
20240702  05:35:00,543.1,543.25,543.1,543.25,7
20240702  05:40:00,543.05,543.05,543.05,543.05,4
20240702  05:45:00,543.22,543.25,543.22,543.25,3
20240702  05:50:00,543.37,543.45,543.37,543.45,6
20240702  05:55:00,543.46,543.46,543.34,543.34,11
20240702  06:00:00,543.35,543.35,543.35,543.35,1
20240702  06:05:00,543.25,543.26,543.25,543.26,6
20240702  06:10:00,543.36,543.36,543.36,543.36,4
20240702  06:15:00,543.36,543.36,543.36,543.36,0
20240702  06:20:00,543.34,543.34,543.34,543.34,1
20240702  06:25:00,543.34,543.34,543.33,543.33,4
20240702  06:30:00,543.36,543.36,543.36,543.36,4
20240702  06:35:00,543.27,543.33,543.26,543.33,8
20240702  06:40:00,543.38,543.62,543.38,543.62,129
20240702  06:45:00,543.63,543.63,543.52,543.54,6
20240702  06:50:00,543.48,543.48,543.47,543.47,2
20240702  06:55:00,543.47,543.48,543.42,543.42,11
20240702  07:00:00,543.46,543.48,543.26,543.29,41
20240702  07:05:00,543.25,543.29,543.05,543.05,54
20240702  07:10:00,543.06,543.14,542.86,542.97,176
20240702  07:15:00,542.99,542.99,542.84,542.89,99
20240702  07:20:00,542.86,543.0,542.75,542.94,317
20240702  07:25:00,542.97,542.99,542.89,542.9,176
20240702  07:30:00,542.88,542.98,542.82,542.98,84
20240702  07:35:00,542.92,543.07,542.92,542.95,93
20240702  07:40:00,543.0,543.0,542.75,542.75,225
20240702  07:45:00,542.74,542.85,542.74,542.81,458
20240702  07:50:00,542.79,542.79,542.44,542.64,224
20240702  07:55:00,542.86,543.0,542.8,542.97,140
20240702  08:00:00,542.93,544.8,542.5,542.99,314
20240702  08:05:00,542.99,543.17,542.84,543.14,203
20240702  08:10:00,543.17,543.26,543.09,543.25,64
20240702  08:15:00,543.26,543.31,543.24,543.3,44
20240702  08:20:00,543.32,543.33,543.28,543.3,64
20240702  08:25:00,543.31,543.34,543.2,543.26,345
20240702  08:30:00,543.3,543.42,543.3,543.33,37
20240702  08:35:00,543.28,543.32,543.15,543.18,111
20240702  08:40:00,543.2,543.31,543.02,543.02,52
20240702  08:45:00,542.98,543.14,542.98,543.05,66
20240702  08:50:00,543.03,543.1,542.97,543.1,42
20240702  08:55:00,543.15,543.27,543.15,543.24,14
20240702  09:00:00,543.24,543.48,543.24,543.45,445
20240702  09:05:00,543.45,543.58,543.42,543.55,124
20240702  09:10:00,543.57,543.57,543.43,543.53,55
20240702  09:15:00,543.53,543.6,543.52,543.52,71
20240702  09:20:00,543.56,543.74,543.54,543.74,171
20240702  09:25:00,543.74,543.82,543.54,543.75,322
20240702  09:30:00,543.7,544.69,543.65,544.63,9200
20240702  09:35:00,544.64,545.23,544.34,545.05,5687
20240702  09:40:00,545.07,545.68,544.94,545.16,5047
20240702  09:45:00,545.14,545.59,545.05,545.13,3730
20240702  09:50:00,545.13,545.34,544.74,545.13,3081
20240702  09:55:00,545.15,545.24,544.67,545.13,2942
20240702  10:00:00,545.14,545.5,544.57,545.48,3621
20240702  10:05:00,545.44,545.71,545.11,545.15,3410
20240702  10:10:00,545.13,545.17,544.47,544.99,3329
20240702  10:15:00,544.97,545.32,544.7,545.24,2564
20240702  10:20:00,545.24,545.29,544.66,544.76,2484
20240702  10:25:00,544.76,545.35,544.73,545.33,2037
20240702  10:30:00,545.33,545.66,545.3,545.57,2253
20240702  10:35:00,545.58,545.73,545.49,545.67,1397
20240702  10:40:00,545.68,545.88,545.28,545.3,1706
20240702  10:45:00,545.31,545.67,545.1,545.55,2498
20240702  10:50:00,545.56,545.83,545.45,545.83,1608
20240702  10:55:00,545.86,545.97,545.73,545.76,2159
20240702  11:00:00,545.76,545.94,545.69,545.87,1421
20240702  11:05:00,545.87,545.99,545.84,545.91,1617
20240702  11:10:00,545.95,546.03,545.65,545.83,2480
20240702  11:15:00,545.84,545.96,545.63,545.72,915
20240702  11:20:00,545.7,546.1,545.44,546.08,2429
20240702  11:25:00,546.08,546.1,545.89,546.06,1352
20240702  11:30:00,546.06,546.42,546.01,546.05,3068
20240702  11:35:00,546.06,546.42,546.0,546.38,2670
20240702  11:40:00,546.39,546.51,546.2,546.22,2058
20240702  11:45:00,546.24,546.35,546.09,546.23,1480
20240702  11:50:00,546.23,546.31,546.11,546.12,1056
20240702  11:55:00,546.11,546.14,545.52,545.65,2166
20240702  12:00:00,545.64,545.69,545.32,545.57,2464
20240702  12:05:00,545.56,545.59,545.38,545.39,1551
20240702  12:10:00,545.4,545.45,545.12,545.35,2318
20240702  12:15:00,545.32,545.59,545.3,545.57,1421
20240702  12:20:00,545.58,545.58,545.4,545.47,1355
20240702  12:25:00,545.47,545.92,545.4,545.84,1692
20240702  12:30:00,545.84,545.88,545.73,545.82,1415
20240702  12:35:00,545.82,545.84,545.61,545.65,1411
20240702  12:40:00,545.66,545.86,545.61,545.73,1114
20240702  12:45:00,545.72,545.95,545.7,545.95,1173
20240702  12:50:00,545.94,545.99,545.84,545.96,1197
20240702  12:55:00,545.96,546.0,545.84,546.0,1313
20240702  13:00:00,546.0,546.16,545.9,546.15,1444
20240702  13:05:00,546.14,546.65,546.14,546.62,3321
20240702  13:10:00,546.62,546.84,546.56,546.69,3931
20240702  13:15:00,546.69,546.92,546.61,546.78,3260
20240702  13:20:00,546.78,546.87,546.7,546.78,1922
20240702  13:25:00,546.79,546.82,546.63,546.66,1033
20240702  13:30:00,546.66,546.82,546.52,546.7,1293
20240702  13:35:00,546.7,546.8,546.45,546.77,1170
20240702  13:40:00,546.78,546.96,546.73,546.82,1079
20240702  13:45:00,546.82,546.98,546.76,546.92,1559
20240702  13:50:00,546.9,547.26,546.9,547.25,1731
20240702  13:55:00,547.25,547.48,547.21,547.27,2304
20240702  14:00:00,547.28,547.51,547.24,547.5,1555
20240702  14:05:00,547.5,547.57,547.42,547.5,1616
20240702  14:10:00,547.5,547.83,547.5,547.64,2854
20240702  14:15:00,547.64,547.67,547.48,547.51,2155
20240702  14:20:00,547.53,547.8,547.49,547.8,1606
20240702  14:25:00,547.8,547.88,547.69,547.73,1892
20240702  14:30:00,547.73,547.77,547.55,547.58,2479
20240702  14:35:00,547.58,547.82,547.56,547.71,1595
20240702  14:40:00,547.72,547.74,547.58,547.73,1762
20240702  14:45:00,547.74,547.95,547.71,547.79,2552
20240702  14:50:00,547.79,547.98,547.78,547.81,1776
20240702  14:55:00,547.82,547.98,547.63,547.64,2353
20240702  15:00:00,547.63,547.79,547.48,547.61,2621
20240702  15:05:00,547.61,547.73,547.58,547.67,2421
20240702  15:10:00,547.67,547.84,547.61,547.8,3189
20240702  15:15:00,547.79,547.81,547.6,547.8,1739
20240702  15:20:00,547.79,547.9,547.76,547.88,1692
20240702  15:25:00,547.87,548.08,547.82,547.98,3118
20240702  15:30:00,547.96,548.19,547.88,548.08,2132
20240702  15:35:00,548.07,548.2,547.98,548.01,3496
20240702  15:40:00,548.01,548.19,547.94,548.14,5901
20240702  15:45:00,548.13,548.28,547.86,547.94,9616
20240702  15:50:00,547.92,548.4,547.83,548.35,16847
20240702  15:55:00,548.34,548.98,548.26,548.97,24316
20240702  16:00:00,548.97,549.01,548.39,548.46,19564
20240702  16:05:00,548.43,548.49,548.3,548.31,2287
20240702  16:10:00,548.31,548.66,548.3,548.59,1444
20240702  16:15:00,548.54,548.54,548.4,548.45,828
20240702  16:20:00,548.47,548.48,548.41,548.46,414
20240702  16:25:00,548.44,548.47,548.38,548.4,509
20240702  16:30:00,548.4,548.44,548.38,548.4,482
20240702  16:35:00,548.4,548.4,548.24,548.29,125
20240702  16:40:00,548.26,548.27,548.17,548.22,306
20240702  16:45:00,548.2,548.83,548.13,548.16,320
20240702  16:50:00,548.17,548.19,548.12,548.19,148
20240702  16:55:00,548.2,549.01,548.2,548.29,234
20240702  17:00:00,548.33,548.33,548.33,548.33,1
20240702  17:05:00,548.25,548.33,548.25,548.33,8
20240702  17:10:00,548.33,548.42,548.33,548.42,87
20240702  17:15:00,548.4,548.42,548.4,548.42,22
20240702  17:20:00,548.41,548.42,548.35,548.35,12
20240702  17:25:00,548.41,548.83,548.37,548.37,1824
20240702  17:30:00,548.37,548.38,548.17,548.38,90
20240702  17:35:00,548.33,548.33,548.32,548.33,1
20240702  17:40:00,548.32,548.4,548.27,548.4,166
20240702  17:45:00,548.26,548.3,548.24,548.24,24
20240702  17:50:00,548.3,548.3,548.26,548.26,11
20240702  17:55:00,548.31,548.37,548.31,548.37,3
20240702  18:00:00,548.26,548.39,548.2,548.23,154
20240702  18:05:00,548.19,548.19,548.19,548.19,1
20240702  18:10:00,548.3,548.32,548.27,548.32,13
20240702  18:15:00,548.25,548.31,548.25,548.27,14
20240702  18:20:00,548.32,548.42,548.32,548.42,28
20240702  18:25:00,548.44,548.5,548.41,548.45,44
20240702  18:30:00,548.47,548.6,548.47,548.6,81
20240702  18:35:00,548.58,548.58,548.57,548.57,7
20240702  18:40:00,548.58,548.6,548.57,548.57,12
20240702  18:45:00,548.51,548.55,548.48,548.48,31
20240702  18:50:00,548.5,548.51,548.5,548.51,9
20240702  18:55:00,548.51,548.56,548.51,548.56,19
20240702  19:00:00,548.51,548.52,548.51,548.51,10
20240702  19:05:00,548.51,548.51,548.51,548.51,0
20240702  19:10:00,548.54,548.54,548.5,548.5,9
20240702  19:15:00,548.46,548.46,548.46,548.46,3
20240702  19:20:00,548.4,548.4,548.35,548.35,14
20240702  19:25:00,548.31,548.82,548.28,548.3,135
20240702  19:30:00,548.28,548.28,548.28,548.28,1
20240702  19:35:00,548.31,548.31,548.3,548.3,10
20240702  19:40:00,548.26,548.26,548.26,548.26,2
20240702  19:45:00,548.25,548.25,548.23,548.23,2
20240702  19:50:00,548.2,548.27,548.17,548.22,107
20240702  19:55:00,548.21,548.26,548.21,548.26,42
20240701  04:00:00,544.85,545.0,544.77,544.79,74
20240701  04:05:00,545.05,545.31,545.05,545.31,55
20240701  04:10:00,545.05,545.15,545.05,545.12,3
20240701  04:15:00,545.1,545.28,545.06,545.28,63
20240701  04:20:00,545.33,545.33,545.29,545.29,12
20240701  04:25:00,545.26,545.35,545.26,545.35,17
20240701  04:30:00,545.48,545.48,545.32,545.32,8
20240701  04:35:00,545.2,545.2,544.71,544.71,44
20240701  04:40:00,544.66,544.66,544.45,544.5,39
20240701  04:45:00,544.69,544.91,544.68,544.75,28
20240701  04:50:00,544.79,544.81,544.79,544.81,5
20240701  04:55:00,544.7,544.72,544.62,544.63,16
20240701  05:00:00,544.52,544.57,544.4,544.4,10
20240701  05:05:00,544.59,544.59,544.23,544.26,10
20240701  05:10:00,544.28,544.31,544.18,544.31,19
20240701  05:15:00,544.22,544.44,544.21,544.41,19
20240701  05:20:00,544.37,544.39,544.37,544.37,21
20240701  05:25:00,544.31,544.32,544.2,544.2,29
20240701  05:30:00,544.29,544.41,544.29,544.37,13
20240701  05:35:00,544.7,544.75,544.7,544.75,3
20240701  05:40:00,544.76,544.76,544.68,544.72,7
20240701  05:45:00,544.52,544.55,544.48,544.55,806
20240701  05:50:00,544.7,544.74,544.7,544.74,88
20240701  05:55:00,544.77,544.8,544.76,544.8,12
20240701  06:00:00,545.0,545.0,544.96,544.96,3
20240701  06:05:00,544.98,544.98,544.92,544.92,11
20240701  06:10:00,544.99,544.99,544.9,544.9,28
20240701  06:15:00,544.77,544.81,544.77,544.81,10
20240701  06:20:00,544.9,544.9,544.89,544.89,41
20240701  06:25:00,544.87,544.87,544.8,544.8,5
20240701  06:30:00,544.7,544.8,544.68,544.8,49
20240701  06:35:00,544.67,544.68,544.67,544.68,2
20240701  06:40:00,544.71,544.85,544.64,544.85,129
20240701  06:45:00,544.89,544.89,544.88,544.89,7
20240701  06:50:00,544.93,545.2,544.93,545.14,53
20240701  06:55:00,545.15,545.15,545.15,545.15,2
20240701  07:00:00,545.11,545.18,544.76,545.04,1476
20240701  07:05:00,544.99,545.2,544.99,545.15,95
20240701  07:10:00,545.15,545.29,545.15,545.29,42
20240701  07:15:00,545.3,545.4,545.26,545.36,68
20240701  07:20:00,545.35,545.37,545.25,545.29,83
20240701  07:25:00,545.35,545.35,545.25,545.25,26
20240701  07:30:00,545.26,545.4,545.26,545.39,29
20240701  07:35:00,545.39,545.57,545.39,545.56,61
20240701  07:40:00,545.52,545.52,545.4,545.42,102
20240701  07:45:00,545.41,545.44,545.37,545.39,65
20240701  07:50:00,545.4,545.5,545.39,545.45,187
20240701  07:55:00,545.43,545.5,545.42,545.46,411
20240701  08:00:00,545.13,546.02,544.23,545.52,519
20240701  08:05:00,545.53,545.69,545.46,545.47,154
20240701  08:10:00,545.45,545.45,545.31,545.34,161
20240701  08:15:00,545.35,545.46,545.34,545.45,219
20240701  08:20:00,545.46,545.6,545.38,545.58,194
20240701  08:25:00,545.59,545.59,545.41,545.44,159
20240701  08:30:00,545.43,545.49,545.32,545.37,200
20240701  08:35:00,545.43,545.48,545.2,545.2,166
20240701  08:40:00,545.17,545.17,544.95,545.12,195
20240701  08:45:00,545.09,545.26,545.09,545.14,130
20240701  08:50:00,545.12,545.41,545.12,545.41,139
20240701  08:55:00,545.35,545.5,545.34,545.37,171
20240701  09:00:00,545.4,545.54,545.39,545.44,76
20240701  09:05:00,545.45,545.45,545.12,545.17,264
20240701  09:10:00,545.13,545.17,544.96,544.97,361
20240701  09:15:00,544.97,545.05,544.81,545.04,142
20240701  09:20:00,545.04,545.18,545.04,545.15,232
20240701  09:25:00,545.11,545.65,545.05,545.63,386
20240701  09:30:00,545.63,545.86,545.19,545.5,11982
20240701  09:35:00,545.49,545.64,545.27,545.42,3881
20240701  09:40:00,545.42,545.48,545.0,545.08,5276
20240701  09:45:00,545.07,545.16,544.33,544.39,5690
20240701  09:50:00,544.37,544.55,544.09,544.39,7984
20240701  09:55:00,544.4,544.95,544.36,544.77,4983
20240701  10:00:00,544.77,545.47,544.76,544.96,6277
20240701  10:05:00,544.97,545.13,544.76,544.79,3527
20240701  10:10:00,544.78,544.8,542.71,542.77,8253
20240701  10:15:00,542.79,544.34,542.6,544.2,7456
20240701  10:20:00,544.22,544.48,543.74,544.21,4227
20240701  10:25:00,544.2,544.44,544.04,544.33,4314
20240701  10:30:00,544.32,544.4,543.57,543.58,3215
20240701  10:35:00,543.59,544.08,543.33,543.34,3670
20240701  10:40:00,543.34,543.56,542.8,543.44,3633
20240701  10:45:00,543.45,543.51,542.9,542.92,1976
20240701  10:50:00,542.99,543.46,542.7,542.74,2759
20240701  10:55:00,542.72,543.57,542.52,543.35,3752
20240701  11:00:00,543.34,543.38,542.88,543.25,2947
20240701  11:05:00,543.27,543.66,543.0,543.38,1932
20240701  11:10:00,543.37,543.94,543.25,543.89,2473
20240701  11:15:00,543.88,543.94,543.63,543.74,1738
20240701  11:20:00,543.73,543.83,543.37,543.56,1686
20240701  11:25:00,543.56,544.25,543.56,544.22,2904
20240701  11:30:00,544.21,544.23,543.93,544.15,1924
20240701  11:35:00,544.14,544.24,543.65,543.86,1918
20240701  11:40:00,543.84,544.21,543.7,543.71,2323
20240701  11:45:00,543.7,544.16,543.69,544.04,1591
20240701  11:50:00,544.05,544.29,544.0,544.24,1463
20240701  11:55:00,544.25,544.5,543.95,544.48,2359
20240701  12:00:00,544.47,544.47,543.96,544.07,2813
20240701  12:05:00,544.08,544.91,544.07,544.91,2727
20240701  12:10:00,544.91,545.06,544.61,545.01,2586
20240701  12:15:00,545.01,545.18,544.85,545.05,2827
20240701  12:20:00,545.05,545.23,544.94,545.03,3181
20240701  12:25:00,545.04,545.25,544.94,545.21,2527
20240701  12:30:00,545.23,545.25,544.98,545.01,1291
20240701  12:35:00,545.0,545.33,545.0,545.22,3093
20240701  12:40:00,545.21,545.3,545.08,545.27,1818
20240701  12:45:00,545.27,545.37,545.04,545.06,1426
20240701  12:50:00,545.07,545.16,544.95,545.01,1855
20240701  12:55:00,545.0,545.11,544.83,545.03,1960
20240701  13:00:00,545.02,545.15,544.72,544.79,1949
20240701  13:05:00,544.78,545.06,544.69,544.9,1024
20240701  13:10:00,544.89,545.21,544.85,545.0,1504
20240701  13:15:00,544.99,545.15,544.89,545.13,1399
20240701  13:20:00,545.13,545.14,544.6,544.75,1176
20240701  13:25:00,544.78,545.24,544.77,545.05,1063
20240701  13:30:00,545.05,545.05,544.89,544.99,577
20240701  13:35:00,545.0,545.24,544.95,545.05,1008
20240701  13:40:00,545.05,545.25,545.02,545.17,1196
20240701  13:45:00,545.15,545.25,544.92,544.95,878
20240701  13:50:00,544.92,545.15,544.86,545.01,817
20240701  13:55:00,545.0,545.0,544.8,544.92,954
20240701  14:00:00,544.92,544.94,544.55,544.8,1877
20240701  14:05:00,544.81,545.13,544.79,545.03,1750
20240701  14:10:00,545.02,545.5,544.94,545.38,3689
20240701  14:15:00,545.38,545.67,545.38,545.63,2697
20240701  14:20:00,545.62,545.64,545.24,545.3,2065
20240701  14:25:00,545.27,545.36,544.77,544.8,2361
20240701  14:30:00,544.8,544.88,544.45,544.88,2105
20240701  14:35:00,544.87,544.93,544.69,544.88,1687
20240701  14:40:00,544.89,544.96,544.75,544.95,848
20240701  14:45:00,544.93,544.96,544.58,544.67,1204
20240701  14:50:00,544.67,544.89,544.57,544.88,1113
20240701  14:55:00,544.88,544.88,544.67,544.75,1100
20240701  15:00:00,544.75,544.79,544.52,544.67,2040
20240701  15:05:00,544.68,545.09,544.68,545.0,1952
20240701  15:10:00,545.0,545.15,544.94,545.03,1950
20240701  15:15:00,545.04,545.05,544.78,544.87,1943
20240701  15:20:00,544.88,544.92,544.62,544.66,2068
20240701  15:25:00,544.65,544.66,543.82,544.33,5063
20240701  15:30:00,544.35,544.91,544.28,544.88,3426
20240701  15:35:00,544.88,544.99,544.55,544.73,3994
20240701  15:40:00,544.74,544.87,544.62,544.74,3090
20240701  15:45:00,544.74,544.9,544.59,544.79,5929
20240701  15:50:00,544.79,545.55,544.79,545.51,12771
20240701  15:55:00,545.52,545.88,545.2,545.37,24212
20240701  16:00:00,545.37,545.47,544.71,545.37,10809
20240701  16:05:00,545.37,545.46,545.28,545.33,16617
20240701  16:10:00,545.35,545.4,545.12,545.15,991
20240701  16:15:00,545.16,545.22,545.13,545.21,238
20240701  16:20:00,545.24,545.28,545.1,545.2,1074
20240701  16:25:00,545.2,545.26,545.2,545.26,268
20240701  16:30:00,545.22,545.22,545.17,545.18,121
20240701  16:35:00,545.18,545.19,545.15,545.19,43
20240701  16:40:00,545.16,545.34,545.16,545.21,61
20240701  16:45:00,545.18,545.28,545.15,545.28,55
20240701  16:50:00,545.2,545.22,545.2,545.22,2
20240701  16:55:00,545.19,545.22,545.19,545.19,27
20240701  17:00:00,545.15,545.15,545.13,545.13,49
20240701  17:05:00,545.1,545.22,545.03,545.22,62
20240701  17:10:00,545.08,545.08,545.05,545.05,29
20240701  17:15:00,545.16,545.34,545.08,545.34,65
20240701  17:20:00,545.15,545.2,545.15,545.2,22
20240701  17:25:00,545.11,545.43,545.07,545.2,5544
20240701  17:30:00,545.19,545.19,545.19,545.19,1
20240701  17:35:00,545.15,545.15,545.15,545.15,4
20240701  17:40:00,545.15,545.15,545.15,545.15,0
20240701  17:45:00,545.18,545.18,545.18,545.18,2
20240701  17:50:00,545.18,545.3,545.18,545.3,123
20240701  17:55:00,545.29,545.3,545.25,545.3,40
20240701  18:00:00,545.23,545.36,545.22,545.35,28
20240701  18:05:00,545.42,545.44,545.34,545.41,31
20240701  18:10:00,545.34,545.34,545.34,545.34,3
20240701  18:15:00,545.35,545.35,545.35,545.35,3
20240701  18:20:00,545.25,545.26,545.23,545.25,16
20240701  18:25:00,545.27,545.27,545.19,545.22,222
20240701  18:30:00,545.22,545.22,545.22,545.22,1
20240701  18:35:00,545.22,545.22,545.22,545.22,0
20240701  18:40:00,545.22,545.22,545.22,545.22,0
20240701  18:45:00,545.14,545.14,545.14,545.14,2
20240701  18:50:00,545.07,545.07,545.01,545.02,65
20240701  18:55:00,545.02,545.02,544.99,544.99,15
20240701  19:00:00,545.03,545.05,544.99,544.99,6
20240701  19:05:00,544.97,544.99,544.96,544.99,12
20240701  19:10:00,544.99,544.99,544.8,544.85,105
20240701  19:15:00,544.85,544.85,544.85,544.85,0
20240701  19:20:00,544.95,545.0,544.95,544.95,8
20240701  19:25:00,544.95,544.95,544.95,544.95,0
20240701  19:30:00,544.83,544.87,544.83,544.87,4
20240701  19:35:00,544.92,544.92,544.74,544.75,16
20240701  19:40:00,544.74,544.78,544.73,544.78,13
20240701  19:45:00,544.83,544.83,544.76,544.77,15
20240701  19:50:00,544.85,544.85,544.85,544.85,5
20240701  19:55:00,544.88,544.9,544.84,544.9,110
20240628  04:00:00,547.78,547.79,547.74,547.75,17
20240628  04:05:00,547.66,547.66,547.64,547.65,23
20240628  04:10:00,547.6,547.72,547.6,547.65,18
20240628  04:15:00,547.65,547.69,547.65,547.69,12
20240628  04:20:00,547.73,547.82,547.73,547.82,2
20240628  04:25:00,547.99,547.99,547.98,547.98,16
20240628  04:30:00,548.06,548.06,547.95,547.98,4
20240628  04:35:00,547.98,547.98,547.98,547.98,4
20240628  04:40:00,547.98,547.98,547.98,547.98,0
20240628  04:45:00,548.05,548.1,547.99,547.99,11
20240628  04:50:00,548.02,548.02,548.02,548.02,1
20240628  04:55:00,548.14,548.19,548.09,548.19,3
20240628  05:00:00,548.12,548.26,548.11,548.26,20
20240628  05:05:00,548.3,548.3,548.23,548.23,3
20240628  05:10:00,548.24,548.24,548.22,548.22,3
20240628  05:15:00,548.28,548.28,548.25,548.25,10
20240628  05:20:00,548.4,548.4,548.34,548.34,25
20240628  05:25:00,548.38,548.38,548.38,548.38,60
20240628  05:30:00,548.44,548.44,548.34,548.34,8
20240628  05:35:00,548.3,548.47,548.3,548.46,5
20240628  05:40:00,548.51,548.57,548.48,548.56,24
20240628  05:45:00,548.56,548.57,548.5,548.53,43
20240628  05:50:00,548.53,548.53,548.53,548.53,0
20240628  05:55:00,548.48,548.49,548.48,548.49,50
20240628  06:00:00,548.39,548.47,548.38,548.47,23
20240628  06:05:00,548.43,548.46,548.39,548.39,280
20240628  06:10:00,548.32,548.32,548.31,548.31,14
20240628  06:15:00,548.36,548.36,548.27,548.27,2
20240628  06:20:00,548.24,548.36,548.24,548.36,11
20240628  06:25:00,548.37,548.43,548.34,548.38,12
20240628  06:30:00,548.43,548.43,548.42,548.43,94
20240628  06:35:00,548.43,548.43,548.43,548.43,2
20240628  06:40:00,548.43,548.48,548.43,548.43,37
20240628  06:45:00,548.43,548.44,548.43,548.44,5
20240628  06:50:00,548.45,548.45,548.45,548.45,5
20240628  06:55:00,548.45,548.45,548.45,548.45,0
20240628  07:00:00,548.45,548.47,548.02,548.46,1383
20240628  07:05:00,548.48,548.48,548.32,548.35,39
20240628  07:10:00,548.37,548.41,548.37,548.41,53
20240628  07:15:00,548.4,548.44,548.38,548.38,53
20240628  07:20:00,548.41,548.41,548.29,548.34,53
20240628  07:25:00,548.34,548.34,548.27,548.27,113
20240628  07:30:00,548.3,548.41,548.26,548.38,117
20240628  07:35:00,548.38,548.45,548.34,548.37,65
20240628  07:40:00,548.4,548.43,548.35,548.35,70
20240628  07:45:00,548.36,548.37,548.36,548.37,33
20240628  07:50:00,548.36,548.36,548.31,548.31,58
20240628  07:55:00,548.3,548.34,548.28,548.31,38
20240628  08:00:00,548.35,548.47,547.51,548.25,250
20240628  08:05:00,548.4,548.4,548.21,548.22,353
20240628  08:10:00,548.26,548.4,548.21,548.4,87
20240628  08:15:00,548.41,548.63,548.41,548.63,194
20240628  08:20:00,548.63,548.65,548.45,548.49,374
20240628  08:25:00,548.5,548.66,548.48,548.55,474
20240628  08:30:00,548.0,549.01,547.95,548.55,1566
20240628  08:35:00,548.54,548.64,548.22,548.3,371
20240628  08:40:00,548.34,548.34,547.7,547.99,423
20240628  08:45:00,547.98,548.01,547.75,547.76,96
20240628  08:50:00,547.73,547.74,547.53,547.66,141
20240628  08:55:00,547.6,547.63,547.44,547.56,108
20240628  09:00:00,547.64,547.66,547.25,547.43,339
20240628  09:05:00,547.46,547.65,547.33,547.48,100
